Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	ccs	cluster index	componentindex	ion_mobility	ion_mobility_unit	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2003","main.cluster index_upperinput":"2003"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.2195	12.2195	0	N/A	N/A	1268818.1453	36	 	2003	31	 	 	 	36	810.6248	1	810.6248	1268818.1453
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2004","main.cluster index_upperinput":"2004"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0310	11.0310	0	N/A	N/A	21187211.049600013	532	 	2004	-1	 	 	 	532	814.6198	1	814.6198	21187211.049600013
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2005","main.cluster index_upperinput":"2005"}	This Node is a Singleton	N/A	N/A	N/A	 	11.9071	11.9071	0	N/A	N/A	2422364.529599999	148	 	2005	-1	 	 	 	148	816.5625	1	816.5625	2422364.529599999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2006","main.cluster index_upperinput":"2006"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0271	11.0271	0	N/A	N/A	587219.5472000001	45	 	2006	-1	 	 	 	45	816.5985	1	816.5985	587219.5472000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2007","main.cluster index_upperinput":"2007"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.9028	11.9028	0	N/A	N/A	7724053.727500004	200	 	2007	27	 	 	 	200	817.5641	1	817.5641	7724053.727500004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2008","main.cluster index_upperinput":"2008"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=149&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.5000	10.5000	0	N/A	N/A	559642.361	6	 	2008	149	 	 	 	6	818.4535	1	818.4535	559642.361
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2009","main.cluster index_upperinput":"2009"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9618	12.9618	0	N/A	N/A	39692014.97529999	502	 	2009	43	 	 	 	502	818.6027	1	818.6027	39692014.97529999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2010","main.cluster index_upperinput":"2010"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.6135	11.6135	0	N/A	N/A	4453709.275399999	247	 	2010	43	 	 	 	247	818.6030	1	818.6030	4453709.275399999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2011","main.cluster index_upperinput":"2011"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.7750	10.7750	0	N/A	N/A	4520489.091300001	232	 	2011	3	 	 	 	232	820.5568	1	820.5568	4520489.091300001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2012","main.cluster index_upperinput":"2012"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1203	11.1203	0	N/A	N/A	5714451.255899996	365	 	2012	3	 	 	 	365	820.6293	1	820.6293	5714451.255899996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2013","main.cluster index_upperinput":"2013"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0321	11.0321	0	N/A	N/A	192603598.77290016	645	 	2013	3	 	 	 	645	822.5882	1	822.5882	192603598.77290016
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2014","main.cluster index_upperinput":"2014"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	PC(O-18:0/22:5); [M+H]+ C48H89N1O7P1	0.8962829999999999	 	12.9719	12.9719	0	N/A	CCMSLIB00010067089	83426544.29769996	523	 	2014	59	 	 	 	523	822.6370	1	822.6370	83426544.29769996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2015","main.cluster index_upperinput":"2015"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0412	11.0412	0	N/A	N/A	68629531.61389996	498	 	2015	3	 	 	 	498	824.6005	1	824.6005	68629531.61389996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2016","main.cluster index_upperinput":"2016"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	PC(O-20:0/20:4); [M+H]+ C48H91N1O7P1	0.900436	 	12.9724	12.9724	0	N/A	CCMSLIB00010091883	101628032.79960006	687	 	2016	59	 	 	 	687	824.6520	1	824.6520	101628032.79960006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2017","main.cluster index_upperinput":"2017"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.7901	7.7901	0	N/A	N/A	6763174.445100001	178	 	2017	18	 	 	 	178	825.3544	1	825.3544	6763174.445100001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2018","main.cluster index_upperinput":"2018"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0161	11.0161	0	N/A	N/A	51448602.418899976	474	 	2018	3	 	 	 	474	826.6048	1	826.6048	51448602.418899976
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2019","main.cluster index_upperinput":"2019"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	DGCC (40:7)	0.9704440000000001	 	11.0928	11.0928	0	N/A	CCMSLIB00006678234	32427309.396200046	481	 	2019	3	 	 	 	481	826.6187	1	826.6187	32427309.396200046
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2020","main.cluster index_upperinput":"2020"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1168	11.1168	0	N/A	N/A	46904039.25590002	508	 	2020	3	 	 	 	508	828.6344	1	828.6344	46904039.25590002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2021","main.cluster index_upperinput":"2021"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1346	11.1346	0	N/A	N/A	3136036.6766999974	128	 	2021	3	 	 	 	128	830.6463	1	830.6463	3136036.6766999974
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2022","main.cluster index_upperinput":"2022"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1857	11.1857	0	N/A	N/A	3714866.1284999996	25	 	2022	4	 	 	 	25	834.2201	1	834.2201	3714866.1284999996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2023","main.cluster index_upperinput":"2023"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9168	12.9168	0	N/A	N/A	5865284.734	25	 	2023	4	 	 	 	25	834.2203	1	834.2203	5865284.734
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2024","main.cluster index_upperinput":"2024"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.9610	11.9610	0	N/A	N/A	1289900.1893	27	 	2024	31	 	 	 	27	834.6248	1	834.6248	1289900.1893
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2025","main.cluster index_upperinput":"2025"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.4111	12.4111	0	N/A	N/A	2927858.4398000003	69	 	2025	31	 	 	 	69	836.6401	1	836.6401	2927858.4398000003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2026","main.cluster index_upperinput":"2026"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.3293	12.3293	0	N/A	N/A	22612438.19230001	130	 	2026	31	 	 	 	130	836.6402	1	836.6402	22612438.19230001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2027","main.cluster index_upperinput":"2027"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0385	11.0385	0	N/A	N/A	53546429.16229996	492	 	2027	3	 	 	 	492	838.6404	1	838.6404	53546429.16229996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2028","main.cluster index_upperinput":"2028"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=217&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9151	12.9151	0	N/A	N/A	769364.6315	22	 	2028	217	 	 	 	22	839.1755	1	839.1755	769364.6315
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2029","main.cluster index_upperinput":"2029"}	This Node is a Singleton	N/A	N/A	N/A	 	10.3555	10.3555	0	N/A	N/A	397235.7666999999	22	 	2029	-1	 	 	 	22	839.6849	1	839.6849	397235.7666999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2030","main.cluster index_upperinput":"2030"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.2950	10.2950	0	N/A	N/A	437499.1703	5	 	2030	30	 	 	 	5	840.5675	1	840.5675	437499.1703
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2031","main.cluster index_upperinput":"2031"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	DGCC (42:11)	0.9328360000000001	 	11.0219	11.0219	0	N/A	CCMSLIB00006678233	66519660.011399984	586	 	2031	3	 	 	 	586	846.5882	1	846.5882	66519660.011399984
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2032","main.cluster index_upperinput":"2032"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9741	12.9741	0	N/A	N/A	1147496.6076000005	99	 	2032	173	 	 	 	99	847.6324	1	847.6324	1147496.6076000005
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2033","main.cluster index_upperinput":"2033"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1723	11.1723	0	N/A	N/A	1971425.0517000004	19	 	2033	4	 	 	 	19	850.2507	1	850.2507	1971425.0517000004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2034","main.cluster index_upperinput":"2034"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9141	12.9141	0	N/A	N/A	10486262.678199995	98	 	2034	4	 	 	 	98	850.2514	1	850.2514	10486262.678199995
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2035","main.cluster index_upperinput":"2035"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.0312	12.0312	0	N/A	N/A	1117394.0772000002	24	 	2035	4	 	 	 	24	850.2515	1	850.2515	1117394.0772000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2036","main.cluster index_upperinput":"2036"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9142	12.9142	0	N/A	N/A	6437141.507300001	89	 	2036	12	 	 	 	89	852.2504	1	852.2504	6437141.507300001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2037","main.cluster index_upperinput":"2037"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=217&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9149	12.9149	0	N/A	N/A	3699320.579500001	70	 	2037	217	 	 	 	70	855.2066	1	855.2066	3699320.579500001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2038","main.cluster index_upperinput":"2038"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.2815	11.2815	0	N/A	N/A	11273426.564100001	161	 	2038	27	 	 	 	161	861.5890	1	861.5890	11273426.564100001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2039","main.cluster index_upperinput":"2039"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.8516	7.8516	0	N/A	N/A	1748718.7774999996	27	 	2039	5	 	 	 	27	864.3986	1	864.3986	1748718.7774999996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2040","main.cluster index_upperinput":"2040"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0603	11.0603	0	N/A	N/A	15375340.297200007	458	 	2040	3	 	 	 	458	866.6718	1	866.6718	15375340.297200007
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2041","main.cluster index_upperinput":"2041"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.8384	10.8384	0	N/A	N/A	27097866.824299987	435	 	2041	3	 	 	 	435	870.5724	1	870.5724	27097866.824299987
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2042","main.cluster index_upperinput":"2042"}	This Node is a Singleton	N/A	N/A	N/A	 	12.9154	12.9154	0	N/A	N/A	1039254.8554000001	23	 	2042	-1	 	 	 	23	871.1806	1	871.1806	1039254.8554000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2043","main.cluster index_upperinput":"2043"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9233290000000001	 	11.4065	11.4065	0	N/A	CCMSLIB00006678135	49576336.30530003	254	 	2043	27	 	 	 	254	871.5724	1	871.5724	49576336.30530003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2044","main.cluster index_upperinput":"2044"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9090889999999999	 	11.2890	11.2890	0	N/A	CCMSLIB00006678135	38150563.59349999	240	 	2044	27	 	 	 	240	871.5724	1	871.5724	38150563.59349999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2045","main.cluster index_upperinput":"2045"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9300149999999999	 	11.2144	11.2144	0	N/A	CCMSLIB00006678135	11176439.162199996	212	 	2045	27	 	 	 	212	871.5725	1	871.5725	11176439.162199996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2046","main.cluster index_upperinput":"2046"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.942577	 	11.5330	11.5330	0	N/A	CCMSLIB00006678135	96625592.61240003	315	 	2046	27	 	 	 	315	871.5725	1	871.5725	96625592.61240003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2047","main.cluster index_upperinput":"2047"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9047440000000001	 	12.9177	12.9177	0	N/A	CCMSLIB00006678135	25603846.570800006	178	 	2047	27	 	 	 	178	871.5726	1	871.5726	25603846.570800006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2048","main.cluster index_upperinput":"2048"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9426969999999999	 	11.6544	11.6544	0	N/A	CCMSLIB00006678135	64532565.92170001	466	 	2048	27	 	 	 	466	871.5727	1	871.5727	64532565.92170001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2049","main.cluster index_upperinput":"2049"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.940168	 	11.7439	11.7439	0	N/A	CCMSLIB00006678135	615147060.5147002	480	 	2049	27	 	 	 	480	871.5728	1	871.5728	615147060.5147002
